,Unnamed: 0,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
152,152,811.0,0.0,0.0,1.0,1.0,70,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,108.1500015,7930.549805,0.0
153,153,4573.0,1.0,0.0,1.0,1.0,62,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,86.09999847,5215.25,0.0
154,154,1534.0,0.0,0.0,1.0,1.0,6,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.70000076,113.5,0.0
155,155,3326.0,0.0,0.0,1.0,1.0,14,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,80.90000153,1152.800049,0.0
156,156,4620.0,0.0,0.0,0.0,0.0,22,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,84.15000153,1821.949951,0.0
157,157,1345.0,1.0,0.0,1.0,1.0,22,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,20.14999962,419.8999939,0.0
158,158,3235.0,1.0,0.0,1.0,1.0,16,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,64.25,1024.0,0.0
159,159,3836.0,1.0,0.0,0.0,0.0,10,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,25.70000076,251.6000061,0.0
160,160,4540.0,0.0,0.0,0.0,1.0,13,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,56.0,764.5499878,0.0
161,161,427.0,0.0,0.0,1.0,0.0,20,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,82.40000153,1592.349976,1.0
162,162,2238.0,0.0,0.0,0.0,0.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,69.69999695,135.1999969,0.0
163,163,2323.0,1.0,0.0,0.0,0.0,53,1.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,73.90000153,3958.25,0.0
164,164,1438.0,0.0,0.0,1.0,1.0,11,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,20.60000038,233.8999939,0.0
165,165,3216.0,1.0,0.0,1.0,0.0,69,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,19.89999962,1363.449951,0.0
166,166,1701.0,0.0,0.0,0.0,0.0,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70.90000153,273.0,1.0
167,167,3042.0,1.0,0.0,1.0,0.0,72,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,89.05000305,6254.450195,0.0
168,168,1737.0,1.0,1.0,1.0,0.0,58,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,45.29999924,2651.199951,1.0
169,169,569.0,0.0,0.0,1.0,1.0,16,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.39999962,321.3999939,0.0
170,170,3898.0,1.0,0.0,1.0,0.0,43,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,84.25,3539.25,0.0
171,171,896.0,0.0,0.0,1.0,0.0,2,1.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,104.4000015,242.8000031,1.0
172,172,3425.0,1.0,0.0,1.0,0.0,14,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,81.94999695,1181.75,0.0
173,173,337.0,0.0,0.0,1.0,0.0,53,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,94.84999847,5000.200195,1.0
174,174,2991.0,0.0,0.0,0.0,0.0,32,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.54999924,654.5499878,0.0
175,175,840.0,0.0,0.0,1.0,0.0,34,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.70000076,780.2000122,0.0
176,176,1296.0,0.0,1.0,0.0,0.0,15,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,74.44999695,1145.699951,1.0
177,177,996.0,0.0,1.0,0.0,0.0,7,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.44999695,503.6000061,1.0
178,178,3007.0,0.0,0.0,1.0,1.0,15,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,105.3499985,1559.25,0.0
179,179,1865.0,1.0,0.0,1.0,0.0,61,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,20.54999924,1252.0,0.0
180,180,3202.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.95000076,29.95000076,1.0
181,181,3342.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45.29999924,45.29999924,0.0
182,182,4710.0,1.0,0.0,0.0,0.0,8,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,84.5,662.6500244,1.0
183,183,2802.0,1.0,0.0,1.0,1.0,33,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,74.75,2453.300049,0.0
184,184,910.0,0.0,0.0,0.0,0.0,13,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,79.25,1111.650024,1.0
185,185,497.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,24.79999924,24.79999924,1.0
186,186,2434.0,1.0,0.0,0.0,0.0,20,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,51.79999924,1023.849976,0.0
187,187,4161.0,1.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,30.39999962,82.15000153,0.0
188,188,473.0,0.0,0.0,0.0,0.0,13,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,19.64999962,244.8000031,0.0
189,189,4075.0,0.0,0.0,1.0,0.0,40,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.59999847,2379.100098,0.0
190,190,3609.0,1.0,0.0,1.0,1.0,43,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,71.90000153,3173.350098,0.0
191,191,1209.0,1.0,0.0,1.0,0.0,6,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,91.0,531.0,1.0
192,192,1482.0,0.0,0.0,1.0,1.0,69,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,19.75,1375.400024,0.0
193,193,4874.0,0.0,0.0,1.0,1.0,72,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,109.6999969,8129.299805,0.0
194,194,1037.0,1.0,0.0,1.0,1.0,59,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,19.29999924,1192.699951,0.0
195,195,1272.0,0.0,0.0,1.0,0.0,20,1.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,96.55000305,1901.650024,0.0
196,196,4628.0,1.0,0.0,1.0,1.0,24,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,24.10000038,587.4000244,0.0
197,197,3122.0,1.0,0.0,0.0,0.0,59,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,111.3499985,6519.75,0.0
198,198,3699.0,1.0,0.0,1.0,1.0,72,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,112.25,8041.649902,0.0
199,199,1839.0,1.0,0.0,0.0,1.0,1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.75,20.75,0.0
200,200,4687.0,0.0,0.0,1.0,0.0,27,1.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,101.9000015,2681.149902,0.0
201,201,4324.0,0.0,0.0,0.0,0.0,14,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,80.05000305,1112.300049,0.0
202,202,1691.0,1.0,0.0,1.0,1.0,71,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,105.5500031,7405.5,0.0
203,203,3570.0,1.0,0.0,0.0,1.0,13,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,78.30000305,1033.949951,0.0
204,204,4611.0,1.0,0.0,0.0,0.0,44,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.84999847,2958.949951,0.0
205,205,3910.0,0.0,0.0,0.0,0.0,33,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,79.94999695,2684.850098,0.0
206,206,3219.0,1.0,0.0,1.0,1.0,72,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,55.45000076,4179.200195,0.0
207,207,635.0,1.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,79.90000153,79.90000153,1.0
208,208,3979.0,0.0,0.0,0.0,0.0,19,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,106.5999985,1934.449951,1.0
209,209,664.0,1.0,0.0,1.0,0.0,64,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,102.4499969,6654.100098,0.0
210,210,3985.0,1.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,46.0,84.5,1.0
211,211,2115.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.25,25.25,0.0
212,212,3645.0,1.0,0.0,0.0,1.0,61,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,19.75,1124.199951,0.0
213,213,2363.0,0.0,0.0,1.0,1.0,29,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,20.0,540.0499878,0.0
214,214,1229.0,1.0,1.0,1.0,0.0,23,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,86.80000305,1975.849976,0.0
215,215,340.0,0.0,0.0,1.0,0.0,57,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,58.75,3437.449951,0.0
216,216,4671.0,1.0,0.0,1.0,1.0,72,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,45.25,3139.800049,0.0
217,217,111.0,1.0,0.0,1.0,0.0,66,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,56.59999847,3789.199951,0.0
218,218,981.0,1.0,0.0,1.0,1.0,65,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,84.19999695,5324.5,0.0
219,219,3296.0,0.0,0.0,0.0,0.0,8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,80.0,624.5999756,0.0
220,220,4733.0,0.0,0.0,0.0,0.0,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,70.15000153,268.3500061,1.0
221,221,2217.0,0.0,0.0,1.0,0.0,71,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,24.75,1836.900024,0.0
222,222,3282.0,1.0,0.0,1.0,1.0,1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,20.20000076,20.20000076,0.0
223,223,364.0,1.0,0.0,1.0,0.0,4,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,50.04999924,179.3500061,1.0
224,224,3014.0,0.0,0.0,0.0,0.0,12,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,19.35000038,219.3500061,0.0
225,225,3450.0,1.0,0.0,0.0,0.0,24,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,50.59999847,1288.75,0.0
226,226,3215.0,0.0,0.0,1.0,1.0,31,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,81.15000153,2545.75,0.0
227,227,1078.0,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,55.20000076,55.20000076,1.0
228,228,2418.0,1.0,0.0,0.0,0.0,30,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,89.90000153,2723.149902,0.0
229,229,466.0,0.0,0.0,1.0,1.0,47,1.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,85.30000305,4107.25,0.0
230,230,1294.0,1.0,0.0,0.0,0.0,54,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,108.0,5760.649902,0.0
231,231,1668.0,1.0,0.0,0.0,0.0,50,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,93.5,4747.5,0.0
232,232,4506.0,1.0,0.0,0.0,0.0,1,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,84.59999847,84.59999847,1.0
233,233,3604.0,0.0,0.0,0.0,0.0,72,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,20.25,1566.900024,0.0
234,234,949.0,0.0,0.0,0.0,0.0,29,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.14999962,702.0,0.0
235,235,615.0,1.0,0.0,0.0,0.0,2,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,54.40000153,114.0999985,1.0
236,236,298.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,29.60000038,299.0499878,0.0
237,237,4993.0,1.0,0.0,1.0,0.0,18,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,73.15000153,1305.949951,0.0
238,238,42.0,0.0,1.0,0.0,0.0,11,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,95.0,1120.300049,1.0
239,239,4642.0,1.0,0.0,0.0,0.0,16,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,19.75,284.3500061,0.0
240,240,3719.0,0.0,0.0,0.0,0.0,72,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,86.59999847,6350.5,0.0
241,241,3359.0,1.0,0.0,0.0,0.0,72,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,109.1999969,7878.299805,0.0
242,242,3848.0,0.0,0.0,1.0,1.0,41,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,74.69999695,3187.649902,0.0
243,243,4563.0,0.0,1.0,1.0,0.0,65,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,94.40000153,6126.149902,0.0
244,244,2252.0,0.0,1.0,0.0,0.0,13,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,54.79999924,731.2999878,0.0
245,245,104.0,1.0,1.0,0.0,0.0,4,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,75.34999847,273.3999939,0.0
246,246,149.0,1.0,0.0,0.0,0.0,41,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,3.0,65.0,2531.800049,0.0
247,247,5021.0,1.0,1.0,0.0,0.0,15,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,74.40000153,1074.300049,1.0
248,248,163.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,48.54999924,48.54999924,1.0
249,249,474.0,1.0,0.0,0.0,0.0,42,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,99.0,4298.450195,0.0
250,250,2041.0,0.0,0.0,1.0,0.0,51,1.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,93.5,4619.549805,0.0
251,251,2312.0,0.0,0.0,1.0,1.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,70.40000153,147.1499939,1.0
252,252,4788.0,1.0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,40.20000076,40.20000076,1.0
253,253,1652.0,1.0,0.0,0.0,1.0,32,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,83.69999695,2633.300049,0.0
254,254,1852.0,1.0,0.0,0.0,0.0,10,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,19.85000038,193.0500031,0.0
255,255,2063.0,0.0,0.0,1.0,1.0,67,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,59.54999924,4103.899902,0.0
256,256,3567.0,0.0,0.0,1.0,1.0,61,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,115.0999985,7008.149902,0.0
257,257,3392.0,1.0,0.0,0.0,0.0,50,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,114.3499985,5791.100098,0.0
258,258,2508.0,0.0,0.0,1.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,44.59999847,80.55000305,1.0
259,259,2548.0,0.0,1.0,1.0,0.0,29,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,45.0,1228.650024,0.0
260,260,3705.0,1.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,41.15000153,132.1999969,1.0
261,261,1824.0,1.0,1.0,0.0,0.0,13,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,106.9000015,1364.300049,1.0
262,262,3821.0,1.0,1.0,1.0,0.0,57,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,89.84999847,4925.350098,0.0
263,263,3866.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,49.84999847,1520.099976,0.0
264,264,928.0,0.0,0.0,1.0,0.0,45,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,113.3000031,5032.25,0.0
265,265,59.0,0.0,0.0,1.0,1.0,61,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,88.09999847,5526.75,0.0
266,266,3190.0,1.0,0.0,0.0,0.0,50,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,24.89999962,1195.25,0.0
267,267,1602.0,0.0,1.0,0.0,0.0,19,1.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,3.0,105.0,2007.25,0.0
268,268,3204.0,1.0,0.0,0.0,0.0,59,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,19.35000038,1099.599976,1.0
269,269,3564.0,0.0,0.0,1.0,0.0,71,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,24.25,1732.949951,0.0
270,270,2195.0,0.0,1.0,0.0,0.0,16,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,94.44999695,1511.199951,1.0
271,271,3886.0,1.0,0.0,1.0,0.0,57,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,59.75,3450.149902,0.0
272,272,3231.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.79999924,24.79999924,1.0
273,273,2370.0,1.0,1.0,1.0,0.0,20,1.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,107.0500031,2172.050049,0.0
274,274,3004.0,1.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,70.59999847,70.59999847,1.0
275,275,3261.0,1.0,0.0,1.0,0.0,5,1.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,85.40000153,401.1000061,1.0
276,276,2240.0,0.0,0.0,1.0,0.0,52,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,105.0500031,5624.850098,1.0
277,277,1592.0,1.0,1.0,1.0,0.0,21,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,64.94999695,1339.800049,0.0
278,278,4369.0,1.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,55.0,771.9500122,0.0
279,279,2076.0,0.0,0.0,0.0,0.0,5,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.54999924,244.75,0.0
280,280,157.0,0.0,0.0,0.0,0.0,6,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,55.15000153,322.8999939,0.0
281,281,4197.0,0.0,0.0,0.0,0.0,10,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,51.20000076,498.25,0.0
282,282,1007.0,0.0,0.0,0.0,1.0,1,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.39999962,25.39999962,0.0
283,283,4824.0,0.0,0.0,0.0,0.0,68,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,54.45000076,3687.75,0.0
284,284,4787.0,1.0,0.0,1.0,1.0,18,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,95.15000153,1779.949951,1.0
285,285,3139.0,0.0,0.0,0.0,0.0,22,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,76.0,1783.599976,0.0
286,286,1925.0,0.0,0.0,0.0,0.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,44.34999847,927.1500244,0.0
287,287,2835.0,1.0,0.0,1.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,70.0,70.0,1.0
288,288,1759.0,1.0,1.0,0.0,0.0,8,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,74.5,606.5499878,1.0
289,289,1810.0,1.0,0.0,0.0,0.0,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,44.84999847,435.3999939,1.0
290,290,3824.0,1.0,1.0,0.0,0.0,24,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,76.09999847,1712.699951,1.0
291,291,1876.0,1.0,0.0,0.0,0.0,35,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,61.20000076,2021.199951,0.0
292,292,1121.0,1.0,0.0,1.0,1.0,23,1.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,86.80000305,1940.800049,0.0
293,293,2448.0,0.0,1.0,0.0,0.0,6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,89.34999847,567.7999878,0.0
294,294,763.0,0.0,0.0,0.0,0.0,12,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.70000076,220.3500061,0.0
295,295,4177.0,1.0,0.0,0.0,0.0,1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.25,20.25,0.0
296,296,3329.0,0.0,0.0,1.0,1.0,71,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,76.05000305,5436.450195,0.0
297,297,3480.0,1.0,1.0,1.0,0.0,35,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,100.8000031,3437.5,0.0
298,298,1484.0,1.0,0.0,1.0,1.0,40,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,74.55000305,3015.75,0.0
299,299,3244.0,0.0,0.0,0.0,1.0,1,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,73.59999847,73.59999847,1.0
300,300,443.0,1.0,0.0,0.0,0.0,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,64.90000153,1509.800049,0.0
301,301,4130.0,0.0,1.0,0.0,0.0,4,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,95.44999695,396.1000061,1.0
302,302,4216.0,1.0,0.0,0.0,0.0,4,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,90.40000153,356.6499939,0.0
303,303,4166.0,0.0,0.0,1.0,1.0,68,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,60.29999924,4109.0,0.0
304,304,1089.0,1.0,0.0,0.0,1.0,38,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,81.84999847,3141.699951,0.0
